YEAR,FERCUM,IRCUM,WRR14,Acc_TMAX,Acc_TMIN,Acc_TAVG,Acc_RAIN
1993,0.0,0.0,3736.6,4058.8,2898.2,3478.5,440.70000000000005
1994,0.0,0.0,4089.8,4422.0,3059.4,3740.7,306.70000000000005
1995,0.0,0.0,3649.1,4224.8,2970.1,3597.45,372.1
1996,0.0,0.0,3816.3,4105.7,2899.2,3502.45,252.10000000000002
1997,0.0,0.0,3364.0,4305.0,2892.3,3598.65,309.40000000000003
1998,0.0,0.0,3485.6,4404.6,3122.2,3763.4,577.0
1999,0.0,0.0,3316.7,4216.9,2943.2,3580.05,396.00000000000006
2000,0.0,0.0,3481.7,4279.1,3014.0,3646.55,442.1
2001,0.0,0.0,2863.4,4384.4,2933.9,3659.15,221.1
2002,0.0,0.0,3428.1,4313.9,2950.4,3632.15,339.6
2003,0.0,0.0,3428.1,4272.3,3020.0,3646.15,388.0
2004,0.0,0.0,1461.9,4341.6,2939.4,3640.5,266.0
2005,0.0,0.0,2985.6,4287.6,3009.6,3648.6,519.9
2006,0.0,0.0,2985.6,4665.9,3094.8,3880.35,205.4
2007,0.0,0.0,3609.3,4407.0,3030.9,3718.95,556.4
2008,0.0,0.0,3681.0,4433.9,3024.7,3729.3,549.0
2009,0.0,0.0,2744.4,4404.6,3068.1,3736.35,226.20000000000002
2010,0.0,0.0,3355.4,4248.1,2908.8,3578.45,352.40000000000003
2011,0.0,0.0,3355.4,4578.3,3007.5,3792.9,325.2
2012,0.0,0.0,3626.4,4417.3,3072.4,3744.85,244.20000000000002
2013,0.0,0.0,2325.4,4675.9,3100.7,3888.3,386.1
2014,0.0,0.0,2325.4,4229.0,2989.5,3609.25,403.0
2015,0.0,0.0,3108.6,4438.8,2973.6,3706.2,318.40000000000003
2016,0.0,0.0,3747.0,4600.3,3088.1,3844.2,493.8
2017,0.0,0.0,3919.6,4472.5,2999.2,3735.85,497.6
1981,180.0,220.0,9464.7,4299.4,2975.7,3637.55,387.0
1982,180.0,120.0,10217.0,4054.6,2845.3,3449.95,544.3000000000001
1983,180.0,60.0,9300.7,4109.0,2947.7,3528.35,486.6
1984,180.0,40.0,10029.0,4250.8,2987.8,3619.3,447.3
1985,180.0,200.0,9365.3,4328.2,2999.7,3663.95,302.6
1986,180.0,100.0,9862.2,4214.8,2932.9,3573.85,372.90000000000003
1987,180.0,100.0,9506.6,4120.3,2879.9,3500.1,563.8000000000001
1988,180.0,240.0,10775.0,4400.1,2999.2,3699.65,260.40000000000003
1989,180.0,120.0,8772.8,4125.0,2912.6,3518.8,711.7
1990,180.0,120.0,8772.8,4360.1,2949.6,3654.85,333.1
1991,180.0,80.0,10026.0,4107.2,2931.9,3519.55,350.7
1992,180.0,80.0,10026.0,4266.5,2967.3,3616.9,388.6
1993,180.0,80.0,9872.4,4058.8,2898.2,3478.5,440.70000000000005
1994,180.0,240.0,9672.1,4422.0,3059.4,3740.7,306.70000000000005
1995,180.0,180.0,10309.0,4224.8,2970.1,3597.45,372.1
1996,180.0,180.0,10958.0,4105.7,2899.2,3502.45,252.10000000000002
1997,180.0,140.0,9437.2,4305.0,2892.3,3598.65,309.40000000000003
1998,180.0,20.0,10229.0,4404.6,3122.2,3763.4,577.0
1999,180.0,120.0,9412.1,4216.9,2943.2,3580.05,396.00000000000006
2000,180.0,140.0,9933.6,4279.1,3014.0,3646.55,442.1
2001,180.0,300.0,11005.0,4384.4,2933.9,3659.15,221.1
2002,180.0,140.0,8677.8,4313.9,2950.4,3632.15,339.6
2003,180.0,140.0,8677.8,4272.3,3020.0,3646.15,388.0
2004,180.0,280.0,10542.0,4341.6,2939.4,3640.5,266.0
2005,180.0,120.0,10532.0,4287.6,3009.6,3648.6,519.9
2006,180.0,120.0,10532.0,4665.9,3094.8,3880.35,205.4
2007,180.0,40.0,8955.1,4407.0,3030.9,3718.95,556.4
2008,180.0,100.0,10419.0,4433.9,3024.7,3729.3,549.0
2009,180.0,260.0,9441.6,4404.6,3068.1,3736.35,226.20000000000002
2010,180.0,160.0,9114.5,4248.1,2908.8,3578.45,352.40000000000003
2011,180.0,160.0,9114.5,4578.3,3007.5,3792.9,325.2
2012,180.0,160.0,9412.7,4417.3,3072.4,3744.85,244.20000000000002
2013,180.0,180.0,9652.6,4675.9,3100.7,3888.3,386.1
2014,180.0,180.0,9652.6,4229.0,2989.5,3609.25,403.0
2015,180.0,200.0,7878.3,4438.8,2973.6,3706.2,318.40000000000003
2016,180.0,120.0,10105.0,4600.3,3088.1,3844.2,493.8
2017,180.0,140.0,9700.9,4472.5,2999.2,3735.85,497.6
1981,162.0,220.0,9539.2,4299.4,2975.7,3637.55,387.0
1982,162.0,120.0,10195.0,4054.6,2845.3,3449.95,544.3000000000001
1983,162.0,60.0,9253.9,4109.0,2947.7,3528.35,486.6
1984,162.0,40.0,9937.3,4250.8,2987.8,3619.3,447.3
1985,162.0,200.0,9359.1,4328.2,2999.7,3663.95,302.6
1986,162.0,100.0,9864.4,4214.8,2932.9,3573.85,372.90000000000003
1987,162.0,100.0,9358.9,4120.3,2879.9,3500.1,563.8000000000001
1988,162.0,240.0,10705.0,4400.1,2999.2,3699.65,260.40000000000003
1989,162.0,120.0,8770.8,4125.0,2912.6,3518.8,711.7
1990,162.0,120.0,8770.8,4360.1,2949.6,3654.85,333.1
1991,162.0,80.0,9978.0,4107.2,2931.9,3519.55,350.7
1992,162.0,80.0,9978.0,4266.5,2967.3,3616.9,388.6
1993,162.0,80.0,9755.3,4058.8,2898.2,3478.5,440.70000000000005
1994,162.0,240.0,9666.3,4422.0,3059.4,3740.7,306.70000000000005
1995,162.0,180.0,10289.0,4224.8,2970.1,3597.45,372.1
1996,162.0,180.0,10849.0,4105.7,2899.2,3502.45,252.10000000000002
1997,162.0,140.0,9511.3,4305.0,2892.3,3598.65,309.40000000000003
1998,162.0,20.0,10111.0,4404.6,3122.2,3763.4,577.0
1999,162.0,120.0,9405.0,4216.9,2943.2,3580.05,396.00000000000006
2000,162.0,140.0,9927.0,4279.1,3014.0,3646.55,442.1
2001,162.0,300.0,10914.0,4384.4,2933.9,3659.15,221.1
2002,162.0,140.0,8670.4,4313.9,2950.4,3632.15,339.6
2003,162.0,140.0,8670.4,4272.3,3020.0,3646.15,388.0
2004,162.0,300.0,10961.0,4341.6,2939.4,3640.5,266.0
2005,162.0,120.0,10518.0,4287.6,3009.6,3648.6,519.9
2006,162.0,120.0,10518.0,4665.9,3094.8,3880.35,205.4
2007,162.0,40.0,8897.4,4407.0,3030.9,3718.95,556.4
2008,162.0,100.0,10398.0,4433.9,3024.7,3729.3,549.0
2009,162.0,260.0,9436.8,4404.6,3068.1,3736.35,226.20000000000002
2010,162.0,160.0,9111.5,4248.1,2908.8,3578.45,352.40000000000003
2011,162.0,160.0,9111.5,4578.3,3007.5,3792.9,325.2
2012,162.0,160.0,9408.8,4417.3,3072.4,3744.85,244.20000000000002
2013,162.0,180.0,9630.7,4675.9,3100.7,3888.3,386.1
2014,162.0,180.0,9630.7,4229.0,2989.5,3609.25,403.0
2015,162.0,200.0,7883.0,4438.8,2973.6,3706.2,318.40000000000003
2016,162.0,120.0,10101.0,4600.3,3088.1,3844.2,493.8
2017,162.0,140.0,9698.3,4472.5,2999.2,3735.85,497.6
1981,144.0,240.0,10283.0,4299.4,2975.7,3637.55,387.0
1982,144.0,120.0,10122.0,4054.6,2845.3,3449.95,544.3000000000001
1983,144.0,60.0,9086.6,4109.0,2947.7,3528.35,486.6
1984,144.0,40.0,9873.0,4250.8,2987.8,3619.3,447.3
1985,144.0,200.0,9311.1,4328.2,2999.7,3663.95,302.6
1986,144.0,100.0,9819.6,4214.8,2932.9,3573.85,372.90000000000003
1987,144.0,100.0,9023.8,4120.3,2879.9,3500.1,563.8000000000001
1988,144.0,240.0,10245.0,4400.1,2999.2,3699.65,260.40000000000003
1989,144.0,120.0,8770.0,4125.0,2912.6,3518.8,711.7
1990,144.0,120.0,8770.0,4360.1,2949.6,3654.85,333.1
1991,144.0,80.0,9759.6,4107.2,2931.9,3519.55,350.7
1992,144.0,80.0,9759.6,4266.5,2967.3,3616.9,388.6
1993,144.0,80.0,9730.9,4058.8,2898.2,3478.5,440.70000000000005
1994,144.0,240.0,9660.6,4422.0,3059.4,3740.7,306.70000000000005
1995,144.0,180.0,10130.0,4224.8,2970.1,3597.45,372.1
1996,144.0,180.0,10823.0,4105.7,2899.2,3502.45,252.10000000000002
1997,144.0,180.0,9918.2,4305.0,2892.3,3598.65,309.40000000000003
1998,144.0,20.0,9961.2,4404.6,3122.2,3763.4,577.0
1999,144.0,120.0,9336.0,4216.9,2943.2,3580.05,396.00000000000006
2000,144.0,140.0,9897.3,4279.1,3014.0,3646.55,442.1
2001,144.0,300.0,10430.0,4384.4,2933.9,3659.15,221.1
2002,144.0,140.0,8625.4,4313.9,2950.4,3632.15,339.6
2003,144.0,140.0,8625.4,4272.3,3020.0,3646.15,388.0
2004,144.0,300.0,10958.0,4341.6,2939.4,3640.5,266.0
2005,144.0,120.0,10459.0,4287.6,3009.6,3648.6,519.9
2006,144.0,120.0,10459.0,4665.9,3094.8,3880.35,205.4
2007,144.0,40.0,8817.6,4407.0,3030.9,3718.95,556.4
2008,144.0,100.0,10290.0,4433.9,3024.7,3729.3,549.0
2009,144.0,260.0,9405.3,4404.6,3068.1,3736.35,226.20000000000002
2010,144.0,160.0,9073.7,4248.1,2908.8,3578.45,352.40000000000003
2011,144.0,160.0,9073.7,4578.3,3007.5,3792.9,325.2
2012,144.0,160.0,9364.8,4417.3,3072.4,3744.85,244.20000000000002
2013,144.0,180.0,9623.5,4675.9,3100.7,3888.3,386.1
2014,144.0,180.0,9623.5,4229.0,2989.5,3609.25,403.0
2015,144.0,200.0,7877.1,4438.8,2973.6,3706.2,318.40000000000003
2016,144.0,120.0,10066.0,4600.3,3088.1,3844.2,493.8
2017,144.0,140.0,9629.8,4472.5,2999.2,3735.85,497.6
1981,126.0,240.0,9821.7,4299.4,2975.7,3637.55,387.0
1982,126.0,120.0,9932.7,4054.6,2845.3,3449.95,544.3000000000001
1983,126.0,60.0,8907.1,4109.0,2947.7,3528.35,486.6
1984,126.0,40.0,9783.2,4250.8,2987.8,3619.3,447.3
1985,126.0,200.0,8880.0,4328.2,2999.7,3663.95,302.6
1986,126.0,100.0,9488.9,4214.8,2932.9,3573.85,372.90000000000003
1987,126.0,100.0,8246.4,4120.3,2879.9,3500.1,563.8000000000001
1988,126.0,260.0,9465.2,4400.1,2999.2,3699.65,260.40000000000003
1989,126.0,120.0,8740.0,4125.0,2912.6,3518.8,711.7
1990,126.0,120.0,8740.0,4360.1,2949.6,3654.85,333.1
1991,126.0,80.0,9456.1,4107.2,2931.9,3519.55,350.7
1992,126.0,80.0,9456.1,4266.5,2967.3,3616.9,388.6
1993,126.0,80.0,9253.6,4058.8,2898.2,3478.5,440.70000000000005
1994,126.0,240.0,9606.2,4422.0,3059.4,3740.7,306.70000000000005
1995,126.0,180.0,9424.5,4224.8,2970.1,3597.45,372.1
1996,126.0,180.0,10426.0,4105.7,2899.2,3502.45,252.10000000000002
1997,126.0,200.0,9866.0,4305.0,2892.3,3598.65,309.40000000000003
1998,126.0,20.0,9036.2,4404.6,3122.2,3763.4,577.0
1999,126.0,120.0,8848.1,4216.9,2943.2,3580.05,396.00000000000006
2000,126.0,140.0,9601.0,4279.1,3014.0,3646.55,442.1
2001,126.0,300.0,9537.2,4384.4,2933.9,3659.15,221.1
2002,126.0,140.0,8150.1,4313.9,2950.4,3632.15,339.6
2003,126.0,140.0,8150.1,4272.3,3020.0,3646.15,388.0
2004,126.0,300.0,10787.0,4341.6,2939.4,3640.5,266.0
2005,126.0,120.0,9955.8,4287.6,3009.6,3648.6,519.9
2006,126.0,120.0,9955.8,4665.9,3094.8,3880.35,205.4
2007,126.0,40.0,8637.3,4407.0,3030.9,3718.95,556.4
2008,126.0,100.0,9686.6,4433.9,3024.7,3729.3,549.0
2009,126.0,260.0,9120.1,4404.6,3068.1,3736.35,226.20000000000002
2010,126.0,160.0,8697.5,4248.1,2908.8,3578.45,352.40000000000003
2011,126.0,160.0,8697.5,4578.3,3007.5,3792.9,325.2
2012,126.0,160.0,9208.1,4417.3,3072.4,3744.85,244.20000000000002
2013,126.0,180.0,9548.0,4675.9,3100.7,3888.3,386.1
2014,126.0,180.0,9548.0,4229.0,2989.5,3609.25,403.0
2015,126.0,200.0,7861.8,4438.8,2973.6,3706.2,318.40000000000003
2016,126.0,120.0,9918.7,4600.3,3088.1,3844.2,493.8
2017,126.0,140.0,9271.1,4472.5,2999.2,3735.85,497.6
1981,108.0,240.0,8617.7,4299.4,2975.7,3637.55,387.0
1982,108.0,120.0,9140.3,4054.6,2845.3,3449.95,544.3000000000001
1983,108.0,60.0,8004.2,4109.0,2947.7,3528.35,486.6
1984,108.0,40.0,8779.0,4250.8,2987.8,3619.3,447.3
1985,108.0,200.0,8024.2,4328.2,2999.7,3663.95,302.6
1986,108.0,100.0,8547.7,4214.8,2932.9,3573.85,372.90000000000003
1987,108.0,100.0,7251.9,4120.3,2879.9,3500.1,563.8000000000001
1988,108.0,260.0,8491.7,4400.1,2999.2,3699.65,260.40000000000003
1989,108.0,120.0,8256.6,4125.0,2912.6,3518.8,711.7
1990,108.0,120.0,8256.6,4360.1,2949.6,3654.85,333.1
1991,108.0,80.0,9143.2,4107.2,2931.9,3519.55,350.7
1992,108.0,80.0,9143.2,4266.5,2967.3,3616.9,388.6
1993,108.0,80.0,8185.2,4058.8,2898.2,3478.5,440.70000000000005
1994,108.0,240.0,9155.2,4422.0,3059.4,3740.7,306.70000000000005
1995,108.0,180.0,8467.5,4224.8,2970.1,3597.45,372.1
1996,108.0,180.0,9269.5,4105.7,2899.2,3502.45,252.10000000000002
1997,108.0,200.0,8793.8,4305.0,2892.3,3598.65,309.40000000000003
1998,108.0,20.0,8157.5,4404.6,3122.2,3763.4,577.0
1999,108.0,120.0,7890.0,4216.9,2943.2,3580.05,396.00000000000006
2000,108.0,140.0,8775.9,4279.1,3014.0,3646.55,442.1
2001,108.0,300.0,8540.9,4384.4,2933.9,3659.15,221.1
2002,108.0,140.0,7279.4,4313.9,2950.4,3632.15,339.6
2003,108.0,140.0,7279.4,4272.3,3020.0,3646.15,388.0
2004,108.0,320.0,9760.9,4341.6,2939.4,3640.5,266.0
2005,108.0,120.0,9024.5,4287.6,3009.6,3648.6,519.9
2006,108.0,120.0,9024.5,4665.9,3094.8,3880.35,205.4
2007,108.0,40.0,8392.3,4407.0,3030.9,3718.95,556.4
2008,108.0,120.0,8641.9,4433.9,3024.7,3729.3,549.0
2009,108.0,260.0,8311.3,4404.6,3068.1,3736.35,226.20000000000002
2010,108.0,160.0,7885.5,4248.1,2908.8,3578.45,352.40000000000003
2011,108.0,160.0,7885.5,4578.3,3007.5,3792.9,325.2
2012,108.0,160.0,8428.1,4417.3,3072.4,3744.85,244.20000000000002
2013,108.0,180.0,8710.3,4675.9,3100.7,3888.3,386.1
2014,108.0,180.0,8710.3,4229.0,2989.5,3609.25,403.0
2015,108.0,200.0,7680.6,4438.8,2973.6,3706.2,318.40000000000003
2016,108.0,120.0,9033.7,4600.3,3088.1,3844.2,493.8
2017,108.0,140.0,8370.0,4472.5,2999.2,3735.85,497.6
1981,90.0,240.0,7458.0,4299.4,2975.7,3637.55,387.0
1982,90.0,120.0,7918.7,4054.6,2845.3,3449.95,544.3000000000001
1983,90.0,60.0,7010.4,4109.0,2947.7,3528.35,486.6
1984,90.0,40.0,7565.6,4250.8,2987.8,3619.3,447.3
1985,90.0,200.0,7014.6,4328.2,2999.7,3663.95,302.6
1986,90.0,100.0,7363.4,4214.8,2932.9,3573.85,372.90000000000003
1987,90.0,100.0,6479.2,4120.3,2879.9,3500.1,563.8000000000001
1988,90.0,260.0,7476.6,4400.1,2999.2,3699.65,260.40000000000003
1989,90.0,120.0,7271.4,4125.0,2912.6,3518.8,711.7
1990,90.0,120.0,7271.4,4360.1,2949.6,3654.85,333.1
1991,90.0,80.0,8419.4,4107.2,2931.9,3519.55,350.7
1992,90.0,80.0,8419.4,4266.5,2967.3,3616.9,388.6
1993,90.0,80.0,7269.2,4058.8,2898.2,3478.5,440.70000000000005
1994,90.0,240.0,8174.2,4422.0,3059.4,3740.7,306.70000000000005
1995,90.0,180.0,7360.7,4224.8,2970.1,3597.45,372.1
1996,90.0,180.0,7958.7,4105.7,2899.2,3502.45,252.10000000000002
1997,90.0,200.0,7797.7,4305.0,2892.3,3598.65,309.40000000000003
1998,90.0,20.0,7368.0,4404.6,3122.2,3763.4,577.0
1999,90.0,120.0,6810.9,4216.9,2943.2,3580.05,396.00000000000006
2000,90.0,140.0,7803.3,4279.1,3014.0,3646.55,442.1
2001,90.0,300.0,7459.5,4384.4,2933.9,3659.15,221.1
2002,90.0,140.0,6454.2,4313.9,2950.4,3632.15,339.6
2003,90.0,140.0,6454.2,4272.3,3020.0,3646.15,388.0
2004,90.0,320.0,8560.2,4341.6,2939.4,3640.5,266.0
2005,90.0,120.0,7911.4,4287.6,3009.6,3648.6,519.9
2006,90.0,120.0,7911.4,4665.9,3094.8,3880.35,205.4
2007,90.0,40.0,7850.5,4407.0,3030.9,3718.95,556.4
2008,90.0,120.0,7480.4,4433.9,3024.7,3729.3,549.0
2009,90.0,260.0,7446.2,4404.6,3068.1,3736.35,226.20000000000002
2010,90.0,160.0,6906.1,4248.1,2908.8,3578.45,352.40000000000003
2011,90.0,160.0,6906.1,4578.3,3007.5,3792.9,325.2
2012,90.0,160.0,7425.0,4417.3,3072.4,3744.85,244.20000000000002
2013,90.0,180.0,7511.1,4675.9,3100.7,3888.3,386.1
2014,90.0,180.0,7511.1,4229.0,2989.5,3609.25,403.0
2015,90.0,200.0,6839.9,4438.8,2973.6,3706.2,318.40000000000003
2016,90.0,120.0,7826.9,4600.3,3088.1,3844.2,493.8
2017,90.0,140.0,7328.2,4472.5,2999.2,3735.85,497.6
1981,72.0,240.0,6729.4,4299.4,2975.7,3637.55,387.0
1982,72.0,120.0,7074.0,4054.6,2845.3,3449.95,544.3000000000001
1983,72.0,60.0,5977.9,4109.0,2947.7,3528.35,486.6
1984,72.0,60.0,6659.8,4250.8,2987.8,3619.3,447.3
1985,72.0,200.0,6188.1,4328.2,2999.7,3663.95,302.6
1986,72.0,100.0,6481.4,4214.8,2932.9,3573.85,372.90000000000003
1987,72.0,100.0,5793.4,4120.3,2879.9,3500.1,563.8000000000001
1988,72.0,260.0,6631.0,4400.1,2999.2,3699.65,260.40000000000003
1989,72.0,120.0,6327.5,4125.0,2912.6,3518.8,711.7
1990,72.0,120.0,6327.5,4360.1,2949.6,3654.85,333.1
1991,72.0,80.0,7140.5,4107.2,2931.9,3519.55,350.7
1992,72.0,80.0,7140.5,4266.5,2967.3,3616.9,388.6
1993,72.0,80.0,6481.2,4058.8,2898.2,3478.5,440.70000000000005
1994,72.0,240.0,7147.5,4422.0,3059.4,3740.7,306.70000000000005
1995,72.0,180.0,6306.8,4224.8,2970.1,3597.45,372.1
1996,72.0,180.0,6920.1,4105.7,2899.2,3502.45,252.10000000000002
1997,72.0,220.0,6966.0,4305.0,2892.3,3598.65,309.40000000000003
1998,72.0,40.0,6594.9,4404.6,3122.2,3763.4,577.0
1999,72.0,120.0,6047.8,4216.9,2943.2,3580.05,396.00000000000006
2000,72.0,140.0,6918.6,4279.1,3014.0,3646.55,442.1
2001,72.0,300.0,6622.6,4384.4,2933.9,3659.15,221.1
2002,72.0,160.0,5653.3,4313.9,2950.4,3632.15,339.6
2003,72.0,160.0,5653.3,4272.3,3020.0,3646.15,388.0
2004,72.0,320.0,7603.4,4341.6,2939.4,3640.5,266.0
2005,72.0,120.0,6816.5,4287.6,3009.6,3648.6,519.9
2006,72.0,120.0,6816.5,4665.9,3094.8,3880.35,205.4
2007,72.0,40.0,6693.2,4407.0,3030.9,3718.95,556.4
2008,72.0,120.0,6557.0,4433.9,3024.7,3729.3,549.0
2009,72.0,260.0,6280.4,4404.6,3068.1,3736.35,226.20000000000002
2010,72.0,160.0,5889.3,4248.1,2908.8,3578.45,352.40000000000003
2011,72.0,160.0,5889.3,4578.3,3007.5,3792.9,325.2
2012,72.0,160.0,6461.9,4417.3,3072.4,3744.85,244.20000000000002
2013,72.0,180.0,6485.1,4675.9,3100.7,3888.3,386.1
2014,72.0,180.0,6485.1,4229.0,2989.5,3609.25,403.0
2015,72.0,200.0,5806.4,4438.8,2973.6,3706.2,318.40000000000003
2016,72.0,120.0,6592.3,4600.3,3088.1,3844.2,493.8
2017,72.0,140.0,6573.7,4472.5,2999.2,3735.85,497.6
1981,54.0,260.0,5967.3,4299.4,2975.7,3637.55,387.0
1982,54.0,120.0,6213.0,4054.6,2845.3,3449.95,544.3000000000001
1983,54.0,60.0,5181.9,4109.0,2947.7,3528.35,486.6
1984,54.0,60.0,5792.9,4250.8,2987.8,3619.3,447.3
1985,54.0,200.0,5443.9,4328.2,2999.7,3663.95,302.6
1986,54.0,100.0,5681.7,4214.8,2932.9,3573.85,372.90000000000003
1987,54.0,100.0,5148.0,4120.3,2879.9,3500.1,563.8000000000001
1988,54.0,260.0,6112.0,4400.1,2999.2,3699.65,260.40000000000003
1989,54.0,120.0,5693.9,4125.0,2912.6,3518.8,711.7
1990,54.0,120.0,5693.9,4360.1,2949.6,3654.85,333.1
1991,54.0,80.0,6286.6,4107.2,2931.9,3519.55,350.7
1992,54.0,80.0,6286.6,4266.5,2967.3,3616.9,388.6
1993,54.0,80.0,5688.0,4058.8,2898.2,3478.5,440.70000000000005
1994,54.0,240.0,6155.8,4422.0,3059.4,3740.7,306.70000000000005
1995,54.0,180.0,5418.9,4224.8,2970.1,3597.45,372.1
1996,54.0,180.0,6251.1,4105.7,2899.2,3502.45,252.10000000000002
1997,54.0,220.0,6184.7,4305.0,2892.3,3598.65,309.40000000000003
1998,54.0,40.0,5933.5,4404.6,3122.2,3763.4,577.0
1999,54.0,120.0,5358.3,4216.9,2943.2,3580.05,396.00000000000006
2000,54.0,140.0,6187.5,4279.1,3014.0,3646.55,442.1
2001,54.0,300.0,5953.9,4384.4,2933.9,3659.15,221.1
2002,54.0,160.0,5170.1,4313.9,2950.4,3632.15,339.6
2003,54.0,160.0,5170.1,4272.3,3020.0,3646.15,388.0
2004,54.0,320.0,6869.8,4341.6,2939.4,3640.5,266.0
2005,54.0,120.0,5951.8,4287.6,3009.6,3648.6,519.9
2006,54.0,120.0,5951.8,4665.9,3094.8,3880.35,205.4
2007,54.0,40.0,5778.9,4407.0,3030.9,3718.95,556.4
2008,54.0,120.0,5729.3,4433.9,3024.7,3729.3,549.0
2009,54.0,260.0,5452.8,4404.6,3068.1,3736.35,226.20000000000002
2010,54.0,160.0,5040.7,4248.1,2908.8,3578.45,352.40000000000003
2011,54.0,160.0,5040.7,4578.3,3007.5,3792.9,325.2
2012,54.0,160.0,5662.5,4417.3,3072.4,3744.85,244.20000000000002
2013,54.0,180.0,5721.9,4675.9,3100.7,3888.3,386.1
2014,54.0,180.0,5721.9,4229.0,2989.5,3609.25,403.0
2015,54.0,200.0,5025.8,4438.8,2973.6,3706.2,318.40000000000003
2016,54.0,140.0,5788.5,4600.3,3088.1,3844.2,493.8
2017,54.0,140.0,5824.1,4472.5,2999.2,3735.85,497.6
1981,36.0,260.0,5292.8,4299.4,2975.7,3637.55,387.0
1982,36.0,120.0,5490.9,4054.6,2845.3,3449.95,544.3000000000001
1983,36.0,60.0,4572.5,4109.0,2947.7,3528.35,486.6
1984,36.0,60.0,5080.5,4250.8,2987.8,3619.3,447.3
1985,36.0,200.0,4786.9,4328.2,2999.7,3663.95,302.6
1986,36.0,100.0,5011.2,4214.8,2932.9,3573.85,372.90000000000003
1987,36.0,100.0,4558.6,4120.3,2879.9,3500.1,563.8000000000001
1988,36.0,260.0,5274.0,4400.1,2999.2,3699.65,260.40000000000003
1989,36.0,120.0,5096.6,4125.0,2912.6,3518.8,711.7
1990,36.0,120.0,5096.6,4360.1,2949.6,3654.85,333.1
1991,36.0,80.0,5479.4,4107.2,2931.9,3519.55,350.7
1992,36.0,80.0,5479.4,4266.5,2967.3,3616.9,388.6
1993,36.0,80.0,5010.5,4058.8,2898.2,3478.5,440.70000000000005
1994,36.0,240.0,5340.8,4422.0,3059.4,3740.7,306.70000000000005
1995,36.0,180.0,4784.9,4224.8,2970.1,3597.45,372.1
1996,36.0,200.0,5474.4,4105.7,2899.2,3502.45,252.10000000000002
1997,36.0,220.0,5426.7,4305.0,2892.3,3598.65,309.40000000000003
1998,36.0,40.0,5272.0,4404.6,3122.2,3763.4,577.0
1999,36.0,120.0,4635.0,4216.9,2943.2,3580.05,396.00000000000006
2000,36.0,140.0,5435.3,4279.1,3014.0,3646.55,442.1
2001,36.0,320.0,5296.4,4384.4,2933.9,3659.15,221.1
2002,36.0,160.0,4431.0,4313.9,2950.4,3632.15,339.6
2003,36.0,160.0,4431.0,4272.3,3020.0,3646.15,388.0
2004,36.0,320.0,6095.6,4341.6,2939.4,3640.5,266.0
2005,36.0,120.0,5306.1,4287.6,3009.6,3648.6,519.9
2006,36.0,120.0,5306.1,4665.9,3094.8,3880.35,205.4
2007,36.0,40.0,5078.3,4407.0,3030.9,3718.95,556.4
2008,36.0,120.0,5032.4,4433.9,3024.7,3729.3,549.0
2009,36.0,260.0,4749.4,4404.6,3068.1,3736.35,226.20000000000002
2010,36.0,160.0,4454.5,4248.1,2908.8,3578.45,352.40000000000003
2011,36.0,160.0,4454.5,4578.3,3007.5,3792.9,325.2
2012,36.0,180.0,5083.9,4417.3,3072.4,3744.85,244.20000000000002
2013,36.0,180.0,5011.3,4675.9,3100.7,3888.3,386.1
2014,36.0,180.0,5011.3,4229.0,2989.5,3609.25,403.0
2015,36.0,200.0,4397.0,4438.8,2973.6,3706.2,318.40000000000003
2016,36.0,140.0,5050.0,4600.3,3088.1,3844.2,493.8
2017,36.0,140.0,5098.4,4472.5,2999.2,3735.85,497.6
1981,18.0,260.0,4790.1,4299.4,2975.7,3637.55,387.0
1982,18.0,120.0,4816.5,4054.6,2845.3,3449.95,544.3000000000001
1983,18.0,60.0,4029.1,4109.0,2947.7,3528.35,486.6
1984,18.0,60.0,4486.6,4250.8,2987.8,3619.3,447.3
1985,18.0,200.0,4238.5,4328.2,2999.7,3663.95,302.6
1986,18.0,100.0,4421.5,4214.8,2932.9,3573.85,372.90000000000003
1987,18.0,100.0,4102.5,4120.3,2879.9,3500.1,563.8000000000001
1988,18.0,260.0,4652.5,4400.1,2999.2,3699.65,260.40000000000003
1989,18.0,120.0,4479.4,4125.0,2912.6,3518.8,711.7
1990,18.0,120.0,4479.4,4360.1,2949.6,3654.85,333.1
1991,18.0,80.0,4788.8,4107.2,2931.9,3519.55,350.7
1992,18.0,80.0,4788.8,4266.5,2967.3,3616.9,388.6
1993,18.0,80.0,4383.9,4058.8,2898.2,3478.5,440.70000000000005
1994,18.0,240.0,4753.5,4422.0,3059.4,3740.7,306.70000000000005
1995,18.0,180.0,4159.4,4224.8,2970.1,3597.45,372.1
1996,18.0,200.0,4850.4,4105.7,2899.2,3502.45,252.10000000000002
1997,18.0,220.0,4542.6,4305.0,2892.3,3598.65,309.40000000000003
1998,18.0,20.0,4629.1,4404.6,3122.2,3763.4,577.0
1999,18.0,120.0,4116.4,4216.9,2943.2,3580.05,396.00000000000006
2000,18.0,140.0,4756.1,4279.1,3014.0,3646.55,442.1
2001,18.0,320.0,4683.1,4384.4,2933.9,3659.15,221.1
2002,18.0,160.0,3987.3,4313.9,2950.4,3632.15,339.6
2003,18.0,160.0,3987.3,4272.3,3020.0,3646.15,388.0
2004,18.0,320.0,5417.9,4341.6,2939.4,3640.5,266.0
